DistType,Model,Bootstrap,Metric,Estimate
CD,log_normal,496,PeakEffect,0.1268034978192807
CD,log_normal,496,HalfMaximumLow,0.9868091830238956
CD,log_normal,496,HalfMaximumHigh,1.9467981107582328
CD,log_normal,496,EffectAtKPlus1,0.07813857026399922
CD,log_normal,496,EffectAtKPlus10,0.023856712796602758
CD,log_normal,496,LocalComponentAtKPlus10,6.721349171678881e-12
CD,log_normal,497,Baseline,0.018874979466391977
CD,log_normal,497,Amplitude,0.08699092844284474
CD,log_normal,497,PeakDistance,1.483137836080994
CD,log_normal,497,PeakEffect,0.10586590790923672
CD,log_normal,497,HalfMaximumLow,0.9696488379553876
CD,log_normal,497,HalfMaximumHigh,2.268550999816924
CD,log_normal,497,EffectAtKPlus1,0.0667958136573795
CD,log_normal,497,EffectAtKPlus10,0.018875053432232856
CD,log_normal,497,LocalComponentAtKPlus10,7.396584087923652e-08
CD,log_normal,498,Baseline,0.014152507243134606
CD,log_normal,498,Amplitude,0.07362493554695261
CD,log_normal,498,PeakDistance,1.3628351273230053
CD,log_normal,498,PeakEffect,0.08777744279008722
CD,log_normal,498,HalfMaximumLow,0.7427604808891008
CD,log_normal,498,HalfMaximumHigh,2.5005632798910615
CD,log_normal,498,EffectAtKPlus1,0.07562987300772597
CD,log_normal,498,EffectAtKPlus10,0.014194307426691276
CD,log_normal,498,LocalComponentAtKPlus10,4.180018355666969e-05
CD,log_normal,499,Baseline,0.009357886099630485
CD,log_normal,499,Amplitude,0.0896832430395947
CD,log_normal,499,PeakDistance,1.552736127482871
CD,log_normal,499,PeakEffect,0.09904112913922518
CD,log_normal,499,HalfMaximumLow,0.9427328540843832
CD,log_normal,499,HalfMaximumHigh,2.5574471825659923
CD,log_normal,499,EffectAtKPlus1,0.06167335235421526
CD,log_normal,499,EffectAtKPlus10,0.009363620952395093
CD,log_normal,499,LocalComponentAtKPlus10,5.734852764607487e-06
CD,log_normal,500,Baseline,0.026260683752051105
CD,log_normal,500,Amplitude,0.0722896037853765
CD,log_normal,500,PeakDistance,1.4302753098576713
CD,log_normal,500,PeakEffect,0.0985502875374276
CD,log_normal,500,HalfMaximumLow,0.8401827914947088
CD,log_normal,500,HalfMaximumHigh,2.4348123797550314
CD,log_normal,500,EffectAtKPlus1,0.07908826925338461
CD,log_normal,500,EffectAtKPlus10,0.026267547832852744
CD,log_normal,500,LocalComponentAtKPlus10,6.8640808016384725e-06
CD,log_normal,501,Baseline,0.013875764066637989
CD,log_normal,501,Amplitude,0.08777468830487897
CD,log_normal,501,PeakDistance,1.5562105091937315
CD,log_normal,501,PeakEffect,0.10165045237151696
CD,log_normal,501,HalfMaximumLow,0.9197501191412549
CD,log_normal,501,HalfMaximumHigh,2.6330968580750747
CD,log_normal,501,EffectAtKPlus1,0.06763948023627271
CD,log_normal,501,EffectAtKPlus10,0.013890780586631348
CD,log_normal,501,LocalComponentAtKPlus10,1.5016519993358776e-05
CD,log_normal,502,Baseline,0.009895117829137504
CD,log_normal,502,Amplitude,0.09523215981452524
CD,log_normal,502,PeakDistance,1.5678126464516913
CD,log_normal,502,PeakEffect,0.10512727764366274
CD,log_normal,502,HalfMaximumLow,0.9667411857658756
CD,log_normal,502,HalfMaximumHigh,2.54260036767394
CD,log_normal,502,EffectAtKPlus1,0.06218269676130841
CD,log_normal,502,EffectAtKPlus10,0.009898730856696052
CD,log_normal,502,LocalComponentAtKPlus10,3.613027558548726e-06
CD,log_normal,503,Baseline,0.08402338413963131
CD,log_normal,503,Amplitude,-0.08350395827541134
CD,log_normal,503,PeakDistance,4.869897387640338
CD,log_normal,503,PeakEffect,0.0005194258642199773
CD,log_normal,503,HalfMaximumLow,2.8061760972408263
CD,log_normal,503,HalfMaximumHigh,8.451322990551043
CD,log_normal,503,EffectAtKPlus1,0.08374855382821254
CD,log_normal,503,EffectAtKPlus10,0.05838686843145442
CD,log_normal,503,LocalComponentAtKPlus10,-0.02563651570817689
CD,log_normal,504,Baseline,0.00954830250120922
CD,log_normal,504,Amplitude,0.11787044063526889
CD,log_normal,504,PeakDistance,1.452937399484456
CD,log_normal,504,PeakEffect,0.1274187431364781
CD,log_normal,504,HalfMaximumLow,0.9338026889336261
CD,log_normal,504,HalfMaximumHigh,2.2606778839236172
CD,log_normal,504,EffectAtKPlus1,0.0813980543178446
CD,log_normal,504,EffectAtKPlus10,0.009548521174464517
CD,log_normal,504,LocalComponentAtKPlus10,2.1867325529674464e-07
CD,log_normal,505,Baseline,0.013829998731695034
CD,log_normal,505,Amplitude,0.08558022231186395
CD,log_normal,505,PeakDistance,1.5053459858597522
CD,log_normal,505,PeakEffect,0.09941022104355898
CD,log_normal,505,HalfMaximumLow,0.979419929646024
CD,log_normal,505,HalfMaximumHigh,2.3136822812693403
CD,log_normal,505,EffectAtKPlus1,0.05951427710932684
CD,log_normal,505,EffectAtKPlus10,0.013830121715228553
CD,log_normal,505,LocalComponentAtKPlus10,1.2298353351848645e-07
CD,log_normal,506,Baseline,0.014334993518014635
CD,log_normal,506,Amplitude,0.08137524821860277
CD,log_normal,506,PeakDistance,1.4706175847051235
CD,log_normal,506,PeakEffect,0.09571024173661741
CD,log_normal,506,HalfMaximumLow,0.8800284800449157
CD,log_normal,506,HalfMaximumHigh,2.4575523741385594
CD,log_normal,506,EffectAtKPlus1,0.06937284446131481
CD,log_normal,506,EffectAtKPlus10,0.014340184512272381
CD,log_normal,506,LocalComponentAtKPlus10,5.190994257745982e-06
CD,log_normal,507,Baseline,0.02447778601760871
CD,log_normal,507,Amplitude,0.07201263583902037
CD,log_normal,507,PeakDistance,1.6690858784867173
CD,log_normal,507,PeakEffect,0.09649042185662908
CD,log_normal,507,HalfMaximumLow,1.0121483534142834
CD,log_normal,507,HalfMaximumHigh,2.7524104152975863
CD,log_normal,507,EffectAtKPlus1,0.059284993916232764
CD,log_normal,507,EffectAtKPlus10,0.024487810363058336
CD,log_normal,507,LocalComponentAtKPlus10,1.0024345449624605e-05
CD,log_normal,508,Baseline,0.0158743208307995
CD,log_normal,508,Amplitude,0.07453200317537675
CD,log_normal,508,PeakDistance,1.3770677928578154
CD,log_normal,508,PeakEffect,0.09040632400617625
CD,log_normal,508,HalfMaximumLow,0.7785217911103733
CD,log_normal,508,HalfMaximumHigh,2.4357901445785592
CD,log_normal,508,EffectAtKPlus1,0.07579772579197568
CD,log_normal,508,EffectAtKPlus10,0.01589147373082955
CD,log_normal,508,LocalComponentAtKPlus10,1.7152900030049933e-05
CD,log_normal,509,Baseline,0.023541544159948784
CD,log_normal,509,Amplitude,0.08559198569809781
CD,log_normal,509,PeakDistance,1.631447585021346
CD,log_normal,509,PeakEffect,0.1091335298580466
CD,log_normal,509,HalfMaximumLow,1.1063582509273004
CD,log_normal,509,HalfMaximumHigh,2.4057498739139227
CD,log_normal,509,EffectAtKPlus1,0.052008397247215774
CD,log_normal,509,EffectAtKPlus10,0.023541567723381607
CD,log_normal,509,LocalComponentAtKPlus10,2.3563432823003883e-08
CD,log_normal,510,Baseline,0.016668180565157734
CD,log_normal,510,Amplitude,0.09387748807562425
CD,log_normal,510,PeakDistance,1.4932048047448834
CD,log_normal,510,PeakEffect,0.11054566864078198
CD,log_normal,510,HalfMaximumLow,0.8742537077660165
CD,log_normal,510,HalfMaximumHigh,2.550358744958216
CD,log_normal,510,EffectAtKPlus1,0.08030403464214293
CD,log_normal,510,EffectAtKPlus10,0.0166830944182514
CD,log_normal,510,LocalComponentAtKPlus10,1.4913853093666968e-05
CD,log_normal,511,Baseline,0.01647029982646094
CD,log_normal,511,Amplitude,0.08631568525640756
CD,log_normal,511,PeakDistance,1.5035592549533743
CD,log_normal,511,PeakEffect,0.1027859850828685
CD,log_normal,511,HalfMaximumLow,0.969824588075118
CD,log_normal,511,HalfMaximumHigh,2.331030230572834
CD,log_normal,511,EffectAtKPlus1,0.06385748773430226
CD,log_normal,511,EffectAtKPlus10,0.01647050634596225
CD,log_normal,511,LocalComponentAtKPlus10,2.0651950131261865e-07
CD,log_normal,512,Baseline,0.018000648628851666
CD,log_normal,512,Amplitude,0.08751795407980575
CD,log_normal,512,PeakDistance,1.5317966729850443
CD,log_normal,512,PeakEffect,0.10551860270865743
CD,log_normal,512,HalfMaximumLow,0.9829302867806744
CD,log_normal,512,HalfMaximumHigh,2.3871489961440298
CD,log_normal,512,EffectAtKPlus1,0.0641300685168593
CD,log_normal,512,EffectAtKPlus10,0.01800101074455604
CD,log_normal,512,LocalComponentAtKPlus10,3.6211570437344465e-07
CD,log_normal,513,Baseline,0.011466869875262598
CD,log_normal,513,Amplitude,0.07944026197298237
CD,log_normal,513,PeakDistance,1.5158782709091367
CD,log_normal,513,PeakEffect,0.09090713184824498
CD,log_normal,513,HalfMaximumLow,0.8267815413857044
CD,log_normal,513,HalfMaximumHigh,2.779315716656136
CD,log_normal,513,EffectAtKPlus1,0.06878408801924056
CD,log_normal,513,EffectAtKPlus10,0.011563363928177651
CD,log_normal,513,LocalComponentAtKPlus10,9.649405291505334e-05
CD,log_normal,514,Baseline,0.018217167913520665
CD,log_normal,514,Amplitude,0.08476619740177216
CD,log_normal,514,PeakDistance,1.5342468401507392
CD,log_normal,514,PeakEffect,0.10298336531529283
CD,log_normal,514,HalfMaximumLow,0.9608940197550059
CD,log_normal,514,HalfMaximumHigh,2.449711745643596
CD,log_normal,514,EffectAtKPlus1,0.06567748507452398
CD,log_normal,514,EffectAtKPlus10,0.01821841876536238
CD,log_normal,514,LocalComponentAtKPlus10,1.2508518417164716e-06
CD,log_normal,515,Baseline,0.001457421478860048
CD,log_normal,515,Amplitude,0.10442753299691404
CD,log_normal,515,PeakDistance,1.3806392148859585
CD,log_normal,515,PeakEffect,0.10588495447577409
CD,log_normal,515,HalfMaximumLow,0.8232004437889295
CD,log_normal,515,HalfMaximumHigh,2.315553467035862
CD,log_normal,515,EffectAtKPlus1,0.08120032925992295
CD,log_normal,515,EffectAtKPlus10,0.0014614495696997206
CD,log_normal,515,LocalComponentAtKPlus10,4.028090839672694e-06
CD,log_normal,516,Baseline,0.00492987288374587
CD,log_normal,516,Amplitude,0.10158824303121898
CD,log_normal,516,PeakDistance,1.3698842607583404
CD,log_normal,516,PeakEffect,0.10651811591496485
CD,log_normal,516,HalfMaximumLow,0.7267885183146119
CD,log_normal,516,HalfMaximumHigh,2.5820205473596802
CD,log_normal,516,EffectAtKPlus1,0.09055980996539942
CD,log_normal,516,EffectAtKPlus10,0.005041049708146072
CD,log_normal,516,LocalComponentAtKPlus10,0.00011117682440020191
CD,log_normal,517,Baseline,0.004068124435351859
CD,log_normal,517,Amplitude,0.06956577599930058
CD,log_normal,517,PeakDistance,1.6326876392374665
CD,log_normal,517,PeakEffect,0.07363390043465244
CD,log_normal,517,HalfMaximumLow,0.9018462697391567
CD,log_normal,517,HalfMaximumHigh,2.955790822409023
CD,log_normal,517,EffectAtKPlus1,0.04742318619896098
CD,log_normal,517,EffectAtKPlus10,0.004176685327303757
CD,log_normal,517,LocalComponentAtKPlus10,0.00010856089195189836
CD,log_normal,518,Baseline,0.017460395320874837
CD,log_normal,518,Amplitude,0.10339124847033741
CD,log_normal,518,PeakDistance,1.5095698031589961
CD,log_normal,518,PeakEffect,0.12085164379121224
CD,log_normal,518,HalfMaximumLow,0.9477397396832468
CD,log_normal,518,HalfMaximumHigh,2.4044586242327566
CD,log_normal,518,EffectAtKPlus1,0.07756019647048137
CD,log_normal,518,EffectAtKPlus10,0.017461512353198764
CD,log_normal,518,LocalComponentAtKPlus10,1.1170323239266533e-06
CD,log_normal,519,Baseline,0.08276252171590483
CD,log_normal,519,Amplitude,-0.08730731000560822
CD,log_normal,519,PeakDistance,5.612010609135403
CD,log_normal,519,PeakEffect,-0.004544788289703394
CD,log_normal,519,HalfMaximumLow,3.0026521775696593
CD,log_normal,519,HalfMaximumHigh,10.488948174656727
CD,log_normal,519,EffectAtKPlus1,0.08231460808320021
CD,log_normal,519,EffectAtKPlus10,0.034432017801773435
CD,log_normal,519,LocalComponentAtKPlus10,-0.04833050391413139
CD,log_normal,520,Baseline,0.020528369788384012
CD,log_normal,520,Amplitude,0.09378130681210943
CD,log_normal,520,PeakDistance,1.4605483608622742
CD,log_normal,520,PeakEffect,0.11430967660049345
CD,log_normal,520,HalfMaximumLow,0.9684052526433846
CD,log_normal,520,HalfMaximumHigh,2.2027983724733344
CD,log_normal,520,EffectAtKPlus1,0.07256237703613364
CD,log_normal,520,EffectAtKPlus10,0.02052839345570964
CD,log_normal,520,LocalComponentAtKPlus10,2.3667325627085845e-08
CD,log_normal,521,Baseline,0.01583766092486976
CD,log_normal,521,Amplitude,0.09170602751616694
CD,log_normal,521,PeakDistance,1.3979573548485948
CD,log_normal,521,PeakEffect,0.1075436884410367
CD,log_normal,521,HalfMaximumLow,0.8483899935202502
CD,log_normal,521,HalfMaximumHigh,2.3035217068818876
CD,log_normal,521,EffectAtKPlus1,0.08297211137341082
CD,log_normal,521,EffectAtKPlus10,0.015839611367291288
CD,log_normal,521,LocalComponentAtKPlus10,1.95044242152706e-06
CD,log_normal,522,Baseline,0.018447222214524474
CD,log_normal,522,Amplitude,0.06611068223237349
CD,log_normal,522,PeakDistance,1.5433032889375662
CD,log_normal,522,PeakEffect,0.08455790444689795
CD,log_normal,522,HalfMaximumLow,0.8640076439287445
CD,log_normal,522,HalfMaximumHigh,2.756671261396776
CD,log_normal,522,EffectAtKPlus1,0.06330476039079105
CD,log_normal,522,EffectAtKPlus10,0.018496949219015513
CD,log_normal,522,LocalComponentAtKPlus10,4.9727004491038895e-05
CD,log_normal,523,Baseline,0.004153997122785661
CD,log_normal,523,Amplitude,0.0834611830765137
CD,log_normal,523,PeakDistance,1.420739958642544
CD,log_normal,523,PeakEffect,0.08761518019929937
CD,log_normal,523,HalfMaximumLow,0.7363491789855542
CD,log_normal,523,HalfMaximumHigh,2.741229416272924
CD,log_normal,523,EffectAtKPlus1,0.07262985647547514
CD,log_normal,523,EffectAtKPlus10,0.0043392042208315225
CD,log_normal,523,LocalComponentAtKPlus10,0.0001852070980458611
CD,log_normal,524,Baseline,0.000762867252040013
CD,log_normal,524,Amplitude,0.09869837662192642
CD,log_normal,524,PeakDistance,1.5136337682079979
CD,log_normal,524,PeakEffect,0.09946124387396643
CD,log_normal,524,HalfMaximumLow,0.8282915961044164
CD,log_normal,524,HalfMaximumHigh,2.766039393656631
CD,log_normal,524,EffectAtKPlus1,0.0718865866015062
CD,log_normal,524,EffectAtKPlus10,0.0008730390994922063
CD,log_normal,524,LocalComponentAtKPlus10,0.00011017184745219333
CD,log_normal,525,Baseline,0.006197162673083913
CD,log_normal,525,Amplitude,0.09376945151616772
CD,log_normal,525,PeakDistance,1.409864764601048
CD,log_normal,525,PeakEffect,0.09996661418925164
CD,log_normal,525,HalfMaximumLow,0.8205562962643036
CD,log_normal,525,HalfMaximumHigh,2.42240375646733
CD,log_normal,525,EffectAtKPlus1,0.0771267068628691
CD,log_normal,525,EffectAtKPlus10,0.006207839101599504
CD,log_normal,525,LocalComponentAtKPlus10,1.0676428515590461e-05
CD,log_normal,526,Baseline,0.010143478298587354
CD,log_normal,526,Amplitude,0.11263962588984111
CD,log_normal,526,PeakDistance,1.498034162563086
CD,log_normal,526,PeakEffect,0.12278310418842847
CD,log_normal,526,HalfMaximumLow,0.9913343072938136
CD,log_normal,526,HalfMaximumHigh,2.2637230807961672
CD,log_normal,526,EffectAtKPlus1,0.0681156371811405
CD,log_normal,526,EffectAtKPlus10,0.010143526902167181
CD,log_normal,526,LocalComponentAtKPlus10,4.860357982749974e-08
CD,log_normal,527,Baseline,0.014020507348944609
CD,log_normal,527,Amplitude,0.08125784904834077
CD,log_normal,527,PeakDistance,1.3614474816645576
CD,log_normal,527,PeakEffect,0.09527835639728538
CD,log_normal,527,HalfMaximumLow,0.8283017453452654
CD,log_normal,527,HalfMaximumHigh,2.23775846875482
CD,log_normal,527,EffectAtKPlus1,0.07622302419108669
CD,log_normal,527,EffectAtKPlus10,0.01402166253293839
CD,log_normal,527,LocalComponentAtKPlus10,1.155183993781228e-06
CD,log_normal,528,Baseline,0.00935320902014921
CD,log_normal,528,Amplitude,0.087927410443757
CD,log_normal,528,PeakDistance,1.5964416011850622
CD,log_normal,528,PeakEffect,0.0972806194639062
CD,log_normal,528,HalfMaximumLow,1.0219723346935936
CD,log_normal,528,HalfMaximumHigh,2.4938305074162805
CD,log_normal,528,EffectAtKPlus1,0.0503776649762495
CD,log_normal,528,EffectAtKPlus10,0.009353917568007379
CD,log_normal,528,LocalComponentAtKPlus10,7.085478581688592e-07
CD,log_normal,529,Baseline,0.024257257593524335
CD,log_normal,529,Amplitude,0.057186531600860784
CD,log_normal,529,PeakDistance,1.5749549168564025
CD,log_normal,529,PeakEffect,0.08144378919438512
CD,log_normal,529,HalfMaximumLow,1.0051172299734867
CD,log_normal,529,HalfMaximumHigh,2.4678544115650958
CD,log_normal,529,EffectAtKPlus1,0.05240104859121552
CD,log_normal,529,EffectAtKPlus10,0.02425771328849399
CD,log_normal,529,LocalComponentAtKPlus10,4.5569496965464085e-07
CD,log_normal,530,Baseline,0.0038615405512853118
CD,log_normal,530,Amplitude,0.07727950966612683
CD,log_normal,530,PeakDistance,1.4915064097582145
CD,log_normal,530,PeakEffect,0.08114105021741214
CD,log_normal,530,HalfMaximumLow,0.7349385456291546
CD,log_normal,530,HalfMaximumHigh,3.0269080096288135
CD,log_normal,530,EffectAtKPlus1,0.06580760116521517
CD,log_normal,530,EffectAtKPlus10,0.0043770206267730455
CD,log_normal,530,LocalComponentAtKPlus10,0.0005154800754877337
CD,log_normal,531,Baseline,0.017629912683906786
CD,log_normal,531,Amplitude,0.0589728129318042
CD,log_normal,531,PeakDistance,1.4634330209939954
CD,log_normal,531,PeakEffect,0.07660272561571099
CD,log_normal,531,HalfMaximumLow,0.8008535653610711
CD,log_normal,531,HalfMaximumHigh,2.67419201158209
CD,log_normal,531,EffectAtKPlus1,0.06235533928693361
CD,log_normal,531,EffectAtKPlus10,0.017681385455559764
CD,log_normal,531,LocalComponentAtKPlus10,5.147277165297795e-05
CD,log_normal,532,Baseline,0.014853995133061569
CD,log_normal,532,Amplitude,0.10080281986851353
CD,log_normal,532,PeakDistance,1.5813279965040445
CD,log_normal,532,PeakEffect,0.1156568150015751
CD,log_normal,532,HalfMaximumLow,0.9751181335366593
CD,log_normal,532,HalfMaximumHigh,2.5644054258924176
CD,log_normal,532,EffectAtKPlus1,0.06892976245083267
CD,log_normal,532,EffectAtKPlus10,0.014858189084978874
CD,log_normal,532,LocalComponentAtKPlus10,4.1939519173049555e-06
CD,log_normal,533,Baseline,0.0150559645707177
CD,log_normal,533,Amplitude,0.08108289520495404
CD,log_normal,533,PeakDistance,1.461024676941289
CD,log_normal,533,PeakEffect,0.09613885977567174
CD,log_normal,533,HalfMaximumLow,0.9404913535510592
CD,log_normal,533,HalfMaximumHigh,2.2696573430172533
CD,log_normal,533,EffectAtKPlus1,0.06357542826516563
CD,log_normal,533,EffectAtKPlus10,0.015056112186575016
CD,log_normal,533,LocalComponentAtKPlus10,1.476158573154862e-07
CD,log_normal,534,Baseline,0.009321999715937864
CD,log_normal,534,Amplitude,0.08078276116339786
CD,log_normal,534,PeakDistance,1.570761168294724
CD,log_normal,534,PeakEffect,0.09010476087933572
CD,log_normal,534,HalfMaximumLow,0.9263473336819779
CD,log_normal,534,HalfMaximumHigh,2.6634617039548214
CD,log_normal,534,EffectAtKPlus1,0.05798470432073737
CD,log_normal,534,EffectAtKPlus10,0.009338163734274079
CD,log_normal,534,LocalComponentAtKPlus10,1.6164018336215294e-05
CD,log_normal,535,Baseline,0.0183685431746387
CD,log_normal,535,Amplitude,0.07133999561784599
CD,log_normal,535,PeakDistance,1.5121856986409168
CD,log_normal,535,PeakEffect,0.0897085387924847
CD,log_normal,535,HalfMaximumLow,0.8271990419527102
CD,log_normal,535,HalfMaximumHigh,2.764395836068733
CD,log_normal,535,EffectAtKPlus1,0.06987530060428637
CD,log_normal,535,EffectAtKPlus10,0.01844827889192472
CD,log_normal,535,LocalComponentAtKPlus10,7.973571728601969e-05
CD,log_normal,536,Baseline,0.02068007042604415
CD,log_normal,536,Amplitude,0.07601105837431062
CD,log_normal,536,PeakDistance,1.5094301156330663
CD,log_normal,536,PeakEffect,0.09669112880035477
CD,log_normal,536,HalfMaximumLow,0.8702222546645499
CD,log_normal,536,HalfMaximumHigh,2.6181579036476292
CD,log_normal,536,EffectAtKPlus1,0.07227767165528722
CD,log_normal,536,EffectAtKPlus10,0.02070157178144825
CD,log_normal,536,LocalComponentAtKPlus10,2.150135540409867e-05
CD,log_normal,537,Baseline,0.0155693379457988
